age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,was_previously_contacted,age_group,campaign_group,job_group,cluster,pca1,pca2
56,services,married,basic.4y,unknown,yes,no,telephone,jun,mon,139,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,56-65,1,blue_collar,1,1.8433981587732573,-1.315471635871598
39,self-employed,married,university.degree,no,no,yes,telephone,jun,mon,72,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,36-45,1,white_collar,1,1.650507805797799,0.6010536319284104
40,services,married,basic.6y,unknown,no,no,telephone,jun,mon,49,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,36-45,1,blue_collar,0,2.0624797798311616,-1.235182278286442
56,services,married,basic.4y,unknown,yes,yes,telephone,jun,mon,287,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,56-65,1,blue_collar,1,1.8300645728612435,-1.2626350095202061
30,blue-collar,single,basic.4y,unknown,no,yes,telephone,jun,mon,136,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,26-35,1,blue_collar,1,1.2644819460322536,1.9362324182303934
43,blue-collar,married,basic.4y,unknown,no,yes,telephone,jun,mon,119,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,36-45,1,blue_collar,1,1.8943552886633346,-0.7785882513942779
39,admin.,married,high.school,no,no,yes,telephone,jun,mon,422,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,36-45,1,white_collar,1,1.752333033297636,0.13512831585661111
41,unknown,single,basic.6y,unknown,no,yes,telephone,jun,mon,125,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,36-45,1,unknown,4,1.6923861639427829,0.29914600711225586
27,admin.,single,high.school,unknown,yes,no,telephone,jun,mon,114,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,26-35,1,white_collar,1,1.0261843896751173,2.7784037443662384
43,technician,divorced,professional.course,no,yes,no,telephone,jun,mon,99,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,36-45,3,blue_collar,1,1.6735390706568487,-0.030537419305523027
37,technician,married,professional.course,unknown,yes,no,telephone,jun,mon,218,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,36-45,1,blue_collar,1,1.8345273912457343,-0.8589823011114606
25,services,married,high.school,no,yes,no,telephone,jun,mon,174,9,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,18-25,6+,blue_collar,1,2.0043154676429076,0.19359891993959594
37,technician,married,professional.course,unknown,no,yes,telephone,jun,mon,168,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,36-45,1,blue_collar,1,1.9345792064956184,-0.8262152386099402
24,admin.,single,professional.course,no,yes,yes,telephone,jun,mon,233,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,18-25,1,white_collar,1,1.1133822705377812,2.483066584852117
59,retired,married,basic.4y,no,yes,yes,telephone,jun,mon,322,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,56-65,1,not_working,1,1.4515727357441486,-1.9886424734877555
32,technician,single,university.degree,no,no,no,telephone,jun,mon,443,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,26-35,2,blue_collar,1,1.1754362339253392,2.471318858030874
30,admin.,married,unknown,no,yes,yes,telephone,jun,mon,76,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,26-35,1,white_collar,1,1.6664011698339907,-0.09872633303212601
40,technician,married,professional.course,no,yes,no,telephone,jun,mon,217,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,36-45,1,blue_collar,1,1.8458569340210744,-0.9753168369520298
27,services,married,high.school,no,no,no,telephone,jun,mon,257,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,26-35,2,blue_collar,1,1.8391575474042168,-0.011419912622181384
30,blue-collar,single,basic.4y,unknown,no,no,telephone,jun,mon,882,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,1,0,26-35,1,blue_collar,1,1.2778155319442674,1.8833957918790014
48,blue-collar,married,basic.4y,no,no,no,telephone,jun,mon,254,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,46-55,1,blue_collar,1,1.9265714458675818,-1.0253157708132852
37,admin.,divorced,university.degree,no,no,no,telephone,jun,mon,83,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,36-45,1,white_collar,1,1.3908991427912158,1.6562036272954668
39,blue-collar,married,basic.6y,no,yes,no,telephone,jun,mon,213,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,36-45,1,blue_collar,0,1.9453178644108169,-1.176334535823047
34,admin.,married,basic.9y,no,yes,no,telephone,jun,mon,252,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,26-35,3,white_collar,1,1.8738999780780012,-0.22340033098240947
41,blue-collar,divorced,basic.6y,no,yes,no,telephone,jun,mon,36,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,36-45,1,blue_collar,0,1.6874816725260064,-0.2234606285586916
34,admin.,married,high.school,no,no,no,telephone,jun,mon,540,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,26-35,1,white_collar,1,1.7467840479174164,0.2761825825728344
36,blue-collar,married,basic.4y,unknown,no,no,telephone,jun,mon,280,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,36-45,1,blue_collar,1,1.8812532747662216,-0.5599776274510084
37,admin.,divorced,university.degree,no,yes,no,telephone,jun,mon,683,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,36-45,1,white_collar,1,1.2775137416293179,1.6762731911453386
42,services,married,high.school,no,no,yes,telephone,jun,mon,230,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,36-45,3,blue_collar,1,1.9233425824999721,-0.5249141209757984
39,technician,married,professional.course,no,yes,no,telephone,jun,mon,452,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,36-45,1,blue_collar,1,1.8420804197626277,-0.9365386583385068
39,services,married,high.school,no,yes,yes,telephone,jun,mon,149,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,36-45,1,blue_collar,1,1.7168858243005962,-0.41919371028103153
35,admin.,married,high.school,no,yes,yes,telephone,jun,mon,172,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,26-35,1,white_collar,1,1.6238415751019513,0.3103105941605752
35,unemployed,divorced,high.school,unknown,yes,no,telephone,jun,mon,51,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,26-35,1,not_working,1,1.059902752884685,0.10383971418609068
34,blue-collar,married,basic.6y,unknown,no,yes,telephone,jun,mon,35,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,26-35,1,blue_collar,0,2.026487108368468,-0.9496765802539114
42,technician,single,basic.9y,unknown,no,no,telephone,jun,mon,626,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,36-45,1,blue_collar,1,1.4329152139389185,1.0519337449252177
49,admin.,divorced,high.school,no,yes,no,telephone,jun,mon,122,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,46-55,2,white_collar,1,1.465528047361584,0.7603515762090989
53,admin.,single,basic.6y,no,yes,no,telephone,jun,mon,63,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,46-55,1,white_collar,0,1.3394722145929376,1.0658669012240156
29,admin.,married,high.school,no,no,no,telephone,jun,mon,100,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,26-35,1,white_collar,1,1.727901476625183,0.47007347564044977
32,blue-collar,married,basic.9y,unknown,no,no,telephone,jun,mon,70,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,26-35,1,blue_collar,1,1.975928728625726,-0.7709888165884233
29,admin.,married,high.school,no,no,no,telephone,jun,mon,255,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,26-35,1,white_collar,1,1.727901476625183,0.47007347564044977
46,self-employed,divorced,basic.9y,no,yes,no,telephone,jun,mon,217,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,46-55,1,white_collar,1,1.5720871145155197,0.31100810115104127
58,management,married,unknown,unknown,yes,no,telephone,jun,mon,1098,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,56-65,1,white_collar,1,1.7854771549825112,-1.2373519605621641
32,admin.,single,university.degree,no,yes,yes,telephone,jun,mon,176,6,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,26-35,6+,white_collar,1,1.134262683210845,3.1799840162110002
44,blue-collar,married,basic.6y,no,yes,no,telephone,jun,mon,331,6,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,36-45,6+,blue_collar,0,2.1685549713583945,-1.2935162064014771
26,student,single,high.school,no,no,no,telephone,jun,mon,901,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,1,0,26-35,1,not_working,1,0.8239100888509919,1.6130478410153963
56,technician,divorced,professional.course,unknown,yes,no,telephone,jun,mon,123,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,56-65,2,blue_collar,1,1.6817628488855865,-0.5499955857791602
25,blue-collar,married,professional.course,unknown,yes,no,telephone,jun,mon,77,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,18-25,2,blue_collar,1,1.8300801272754432,-0.3783023132513467
29,blue-collar,single,basic.9y,no,no,no,telephone,jun,mon,91,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,26-35,1,blue_collar,1,1.3838205285791119,1.5560500669010173
44,blue-collar,married,professional.course,no,no,no,telephone,jun,mon,63,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,36-45,1,blue_collar,1,1.974348392216759,-1.1504991152559936
44,technician,divorced,professional.course,no,yes,no,telephone,jun,mon,173,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,36-45,1,blue_collar,1,1.5955737706531574,-0.09999928691472017
44,blue-collar,single,basic.4y,no,no,no,telephone,jun,mon,128,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,36-45,1,blue_collar,1,1.3306867315625208,1.3405012912896788
44,blue-collar,single,basic.4y,no,yes,no,telephone,jun,mon,76,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,36-45,1,blue_collar,1,1.2173013304006228,1.3605708551395506
29,blue-collar,single,basic.9y,no,no,no,telephone,jun,mon,411,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,26-35,1,blue_collar,1,1.3838205285791119,1.5560500669010173
37,blue-collar,married,professional.course,no,yes,no,telephone,jun,mon,179,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,36-45,2,blue_collar,1,1.8753982983768034,-0.8436404566136234
34,self-employed,married,university.degree,no,no,no,telephone,jun,mon,139,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,26-35,2,white_collar,1,1.6858297275486485,0.7574497431424708
54,blue-collar,married,basic.9y,unknown,yes,yes,telephone,jun,mon,75,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,46-55,2,blue_collar,1,1.9731639623687103,-1.53586071138683
58,retired,divorced,professional.course,unknown,no,no,telephone,jun,mon,210,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,56-65,2,not_working,1,1.412879898671943,-1.2572944349830582
24,services,single,high.school,no,no,no,telephone,jun,mon,700,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,1,0,18-25,1,blue_collar,1,1.2061784402265336,2.3002771263694215
35,technician,married,professional.course,no,yes,yes,telephone,jun,mon,329,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,26-35,4-5,blue_collar,1,1.9362534982100341,-0.6825637840395111
30,admin.,divorced,high.school,no,yes,no,telephone,jun,mon,225,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,26-35,2,white_collar,1,1.393774276451097,1.4971369698660375
40,technician,married,professional.course,unknown,no,no,telephone,jun,mon,96,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,36-45,1,blue_collar,1,1.9592423351829724,-0.9953864008019015
29,blue-collar,married,basic.4y,unknown,yes,no,telephone,jun,mon,166,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,26-35,1,blue_collar,1,1.741432273795197,-0.26846081330647537
54,technician,single,basic.9y,no,no,no,telephone,jun,mon,186,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,46-55,3,blue_collar,1,1.5599751993024167,0.6172792905586146
40,technician,married,professional.course,unknown,yes,no,telephone,jun,mon,92,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,36-45,1,blue_collar,1,1.8458569340210744,-0.9753168369520298
52,management,divorced,university.degree,no,yes,no,telephone,jun,mon,80,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,46-55,3,white_collar,1,1.415903269768156,1.1252842009381663
44,blue-collar,single,basic.6y,unknown,yes,no,telephone,jun,mon,67,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,36-45,1,blue_collar,0,1.383421778431776,0.840478918758209
34,blue-collar,married,professional.course,no,yes,yes,telephone,jun,mon,190,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,26-35,1,blue_collar,1,1.8098642625583805,-0.6898111389194993
31,admin.,single,university.degree,no,no,no,telephone,jun,mon,104,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,26-35,1,white_collar,1,1.052850620370965,3.069146782134074
30,admin.,single,high.school,no,yes,no,telephone,jun,mon,174,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,26-35,1,white_collar,1,1.0375139324504574,2.6620692085256694
36,technician,married,professional.course,no,yes,yes,telephone,jun,mon,37,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,36-45,1,blue_collar,1,1.8174172910752737,-0.7673674961465453
26,student,single,high.school,no,no,no,telephone,jun,mon,589,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,26-35,1,not_working,1,0.8239100888509919,1.6130478410153963
36,technician,married,professional.course,no,no,no,telephone,jun,mon,183,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,36-45,1,blue_collar,1,1.9441362781491855,-0.8402736863478091
36,technician,married,professional.course,no,no,no,telephone,jun,mon,151,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,36-45,1,blue_collar,1,1.9441362781491855,-0.8402736863478091
40,housemaid,single,university.degree,no,yes,no,telephone,jun,mon,29,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,36-45,1,blue_collar,1,1.0513920396999454,2.1658211484747243
46,admin.,single,university.degree,unknown,yes,no,telephone,jun,mon,186,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,46-55,1,white_collar,1,0.9961129330857674,2.5075436667811
34,blue-collar,married,basic.9y,unknown,no,no,telephone,jun,mon,73,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,26-35,1,blue_collar,1,1.9834817571426195,-0.8485451738154695
46,entrepreneur,married,professional.course,unknown,no,no,telephone,jun,mon,88,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,46-55,1,white_collar,1,1.9039632285687942,-0.6536638824955256
27,technician,single,professional.course,no,yes,yes,telephone,jun,mon,522,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,26-35,1,blue_collar,1,1.2026500054779794,1.7923404590240335
36,entrepreneur,married,high.school,no,yes,no,telephone,jun,mon,112,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,36-45,4-5,white_collar,1,1.7635643966656187,0.2647213226891712
50,management,married,high.school,unknown,no,no,telephone,jun,mon,65,17,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,46-55,6+,white_collar,1,2.461142790149666,-0.0987987632781419
28,blue-collar,married,basic.4y,no,no,no,telephone,jun,mon,149,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,26-35,2,blue_collar,1,1.8919120678297172,-0.234410354044987
34,admin.,married,university.degree,no,yes,no,telephone,jun,mon,206,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,26-35,2,white_collar,1,1.5724443263867505,0.7775193069923425
41,blue-collar,single,basic.9y,no,no,no,telephone,jun,mon,123,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,36-45,2,blue_collar,1,1.470009606811541,1.1060537680365778
41,technician,single,university.degree,unknown,yes,yes,telephone,jun,mon,378,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,36-45,1,blue_collar,1,1.0418349680463783,2.1798795962125936
40,housemaid,married,high.school,unknown,yes,no,telephone,jun,mon,100,7,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,36-45,6+,blue_collar,1,1.97922136725747,-0.4187574482589243
25,blue-collar,single,basic.4y,no,yes,yes,telephone,jun,mon,81,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,18-25,1,blue_collar,1,1.1322139735781223,2.15019287514788
43,admin.,married,university.degree,unknown,yes,no,telephone,jun,mon,175,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,36-45,3,white_collar,1,1.6473038618438396,0.443857543968472
35,admin.,married,high.school,no,no,no,telephone,jun,mon,250,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,26-35,1,white_collar,1,1.750560562175863,0.23740440395931142
38,self-employed,married,basic.9y,unknown,no,no,telephone,jun,mon,156,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,36-45,2,white_collar,1,1.961520529142617,-0.41392445378421056
45,self-employed,divorced,university.degree,no,yes,yes,telephone,jun,mon,173,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,36-45,1,white_collar,1,1.2943922697848775,1.4188843885885458
32,technician,married,professional.course,no,yes,no,telephone,jun,mon,127,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,26-35,2,blue_collar,1,1.85651572708457,-0.6497495635460082
51,blue-collar,married,basic.9y,unknown,no,no,telephone,jun,mon,324,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,46-55,1,blue_collar,1,2.0476824995362133,-1.5077742102453615
33,technician,single,high.school,no,no,no,telephone,jun,mon,198,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,26-35,2,blue_collar,1,1.2810379756836228,1.966615363345552
39,self-employed,married,basic.4y,unknown,no,no,telephone,jun,mon,87,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,36-45,1,white_collar,1,1.8146446253767035,-0.1019205733040635
56,entrepreneur,divorced,university.degree,no,no,yes,telephone,jun,mon,311,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,56-65,1,white_collar,1,1.449319327789689,0.9722548599899201
35,blue-collar,married,basic.9y,unknown,yes,yes,telephone,jun,mon,313,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,26-35,1,blue_collar,1,1.8605392843271544,-0.8144171622277286
57,retired,married,basic.4y,unknown,no,yes,telephone,jun,mon,302,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,56-65,1,not_working,1,1.5574051083891534,-1.9311556801105811
54,unemployed,single,basic.6y,no,yes,yes,telephone,jun,mon,91,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,46-55,1,not_working,0,1.0180319552117938,-0.10413916915260997
49,blue-collar,single,basic.4y,no,no,no,telephone,jun,mon,47,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,46-55,1,blue_collar,1,1.3495693028547542,1.1466103982220632
40,technician,married,professional.course,no,no,no,telephone,jun,mon,119,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,36-45,1,blue_collar,1,1.9592423351829724,-0.9953864008019015
33,management,married,high.school,no,no,yes,telephone,jun,mon,117,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,26-35,1,white_collar,1,1.7296739477469558,0.3677973875377496
33,unemployed,single,high.school,no,yes,no,telephone,jun,mon,142,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,26-35,3,not_working,1,0.8187021017603587,1.3923538435662808
24,services,single,high.school,no,yes,yes,telephone,jun,mon,183,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,18-25,2,blue_collar,1,1.1203303602836907,2.388525161068523
25,technician,single,high.school,no,yes,yes,telephone,jun,mon,249,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,18-25,2,blue_collar,1,1.1241068745421374,2.3497469824549997
34,services,married,basic.9y,no,yes,no,telephone,jun,mon,274,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,26-35,2,blue_collar,1,1.9109672631117904,-0.8131337654677607
37,unemployed,single,basic.9y,no,yes,no,telephone,jun,mon,144,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,36-45,1,not_working,1,0.9108258615923523,0.6562212737157246
39,management,married,university.degree,no,yes,no,telephone,jun,mon,23,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,36-45,1,white_collar,1,1.550455990547915,0.56828656942689
32,technician,single,professional.course,no,no,no,telephone,jun,mon,128,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,26-35,1,blue_collar,1,1.3482515638441246,1.5255433757551549
34,admin.,married,high.school,no,yes,no,telephone,jun,mon,491,6,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,1,0,26-35,6+,white_collar,1,1.8377531824108633,0.37296136891189136
25,services,single,high.school,no,yes,no,telephone,jun,mon,162,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,18-25,1,blue_collar,1,1.0965695533230824,2.2815685116057702
32,admin.,single,professional.course,no,no,yes,telephone,jun,mon,213,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,26-35,1,white_collar,1,1.2569797857672524,2.1527715920940604
29,blue-collar,married,basic.4y,no,no,yes,telephone,jun,mon,164,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,26-35,1,blue_collar,1,1.8414840890450812,-0.23569375080495492
59,housemaid,married,basic.4y,no,no,yes,telephone,jun,mon,63,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,56-65,1,blue_collar,1,1.9547795167984814,-1.3990391092106471
